		log10				x				exact value		f1(x)				absolute error		relative error		szereg				roznica_szereg		blad wzgledny
 -2.876000000000000156319e+001  1.737800828749375573440e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.875000000000000000000e+001  1.778279410038922717838e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.873999999999999843681e+001  1.819700858609983303651e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.873000000000000042633e+001  1.862087136662867335351e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.871999999999999886313e+001  1.905460717963247249858e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.871000000000000085265e+001  1.949844599758045317808e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.869999999999999928946e+001  1.995262314968879594758e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.869000000000000127898e+001  2.041737944669529249047e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.867999999999999971578e+001  2.089296130854039560757e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.867000000000000170530e+001  2.137962089502232060774e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.866000000000000014211e+001  2.187761623949552593967e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.864999999999999857891e+001  2.238721138568339749183e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.864000000000000056843e+001  2.290867652767772942618e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.862999999999999900524e+001  2.344228815319921991763e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.862000000000000099476e+001  2.398832919019490414990e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.860999999999999943157e+001  2.454708915685030223787e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.860000000000000142109e+001  2.511886431509580015898e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.858999999999999985789e+001  2.570395782768863709554e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.857999999999999829470e+001  2.630267991895382039469e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.857000000000000028422e+001  2.691534803926915588213e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.855999999999999872102e+001  2.754228703338166359553e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.855000000000000071054e+001  2.818382931264454075619e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.853999999999999914735e+001  2.884031503126605905967e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.853000000000000113687e+001  2.951209226666385728767e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.851999999999999957367e+001  3.019951720402016416547e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.851000000000000156319e+001  3.090295432513590783251e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.850000000000000000000e+001  3.162277660168379266263e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.848999999999999843681e+001  3.235936569296282879838e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.848000000000000042633e+001  3.311311214825910910378e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.846999999999999886313e+001  3.388441561392025707579e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.846000000000000085265e+001  3.467368504525316649074e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.844999999999999928946e+001  3.548133892335754584207e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.844000000000000127898e+001  3.630780547701013480704e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.842999999999999971578e+001  3.715352290971725136674e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.842000000000000170530e+001  3.801893963205611959006e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.841000000000000014211e+001  3.890451449942806253377e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.839999999999999857891e+001  3.981071705534972756695e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.839000000000000056843e+001  4.073802778041127478915e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.837999999999999900524e+001  4.168693834703354206779e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.837000000000000099476e+001  4.265795188015926626175e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.835999999999999943157e+001  4.365158322401659592186e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.835000000000000142109e+001  4.466835921509631450954e-029  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
